user_id,bundle_id,bundle_name,total_games,owned_games,missing_games,ownership_ratio,missing_game_ids
-Mad-,624,Killing Floor 1 Complete Your Set!,22,1,21,0.045454545454545456,"['35425', '35417', '210934', '210932', '210937', '210943', '1256', '258751', '309990', '1257', '210944', '210936', '258752', '210933', '35419', '210945', '210938', '309991', '210931', '258750', '35429']"
-Mad-,627,Tripwire Complete Bundle,27,1,26,0.037037037037037035,"['35425', '35417', '35460', '35480', '210934', '210932', '210937', '232090', '210943', '1256', '258751', '309990', '1257', '234510', '210944', '210936', '258752', '210933', '1200', '35419', '210945', '210938', '309991', '210931', '258750', '35429']"
-Mad-,649,The Binding of Isaac : Rebirth + Afterbirth Bundle,2,1,1,0.5,['401920']
-Mad-,651,Adult Swim Games,14,1,13,0.07142857142857142,"['250260', '275200', '327510', '247240', '327520', '312510', '238530', '238630', '306440', '327500', '312530', '340000', '247140']"
-Mad-,653,JMJ Films + Games Bundle,6,2,4,0.3333333333333333,"['394920', '382670', '371270', '382630']"
-Mad-,655,Headup Games Complete,32,1,31,0.03125,"['319850', '250460', '303260', '369180', '391080', '293600', '46400', '406940', '251430', '338320', '405050', '419080', '433840', '46570', '336030', '46450', '277510', '261720', '46540', '46440', '279990', '378490', '363940', '284040', '310850', '363960', '265120', '305500', '388420', '400770', '315320']"
-Mad-,664,Half-Life Complete,8,6,2,0.75,"['380,320', '280,360']"
-Mad-,665,Valve Complete Pack,19,15,4,0.7894736842105263,"['380,320', '10,80', '280,360', '500']"
-Mad-,667,Left 4 Dead Bundle,2,1,1,0.5,['500']
-Mad-,670,Counter-Strike 1 Anthology,4,3,1,0.75,"['10,80']"
-Mad-,676,Counter-Strike Complete,3,2,1,0.6666666666666666,"['10,80']"
-Mad-,687,Hatoful Boyfriend Complete Pack,4,1,3,0.25,"['377080', '345380', '463090']"
-Mad-,696,Awesomenauts - Mega Value Pack,68,1,67,0.014705882352941176,"['204303', '399836', '251081', '230880', '251080', '319821', '256501', '333150', '204319', '256500', '425544', '204314', '230888', '387983', '230883', '387981', '204317', '230892', '387984', '286671', '230887', '333170', '425542', '387980', '204307', '204312', '399831', '387982', '256510', '256507', '230885', '351461', '443390', '425540', '351460', '256504', '204304', '230889', '204305', '376371', '319820', '230882', '204318', '204310', '256505', '333160', '399834', '230891', '306890', '376370', '410100', '230884', '497620', '256503', '327530', '256502', '204306', '230890', '204315', '204309', '204311', '286670', '376373', '399833', '256506', '376372', '204308']"
-Mad-,704,Borderlands Triple Pack,7,2,5,0.2857142857142857,"['8990', '261640', '65920', '40940', '50110']"
-Mad-,761,World of Magicka Bundle,28,1,27,0.03571428571428571,"['73119', '73095', '73097', '393831', '73058', '42918', '73037', '73091', '73033', '73035', '73115', '73054', '73036', '73031', '73093', '73120', '266740', '73098', '73057', '238370', '393830', '73092', '73096', '73030', '414651', '73039', '255980']"
-Mad-,763,Ticket to Ride - Complete Bundle,8,1,7,0.125,"['350270', '108231', '350271', '108230', '108232', '108233', '457201']"
-Mad-,765,Don't Starve MEGA PACK,4,2,2,0.5,"['393010', '282470']"
-Mad-,769,Worms Collection,20,5,15,0.25,"['22630', '22633', '70616', '22600', '200170', '235230', '200189', '233840', '22632', '200185', '22631', '22634', '200188', '70640', '70617']"
-Mad-,827,Goat Simulator: GOATY,5,1,4,0.2,"['463720', '335350', '425840', '344450']"
-Mad-,972,Alientrap Bundle,5,1,4,0.2,"['287220', '389220', '208750', '344740']"
-Naughty-,459,Ubisoft Arcade Bundle,7,1,6,0.14285714285714285,"['207490', '242550', '260230', '276770', '256290', '316750']"
-Naughty-,533,Rebellion Anthology,35,1,34,0.02857142857142857,"['397350', '63398', '3720', '305181', '305185', '305184', '210561', '301640', '247910', '305186', '3730', '227100', '63399', '7020', '305187', '254820', '305180', '3710', '254880', '312740', '222021', '326431', '254840', '238090', '404040', '312690', '254920', '326430', '254860', '305183', '305182', '312680', '3700', '281940']"
-Naughty-,536,"Borderlands ""Take Over Your Life Bundle""",8,1,7,0.125,"['8990', '261640', '65920', '40940', '8980', '330830', '50110']"
-Naughty-,570,BioShock Triple Pack,3,2,1,0.6666666666666666,['8870']
-Naughty-,665,Valve Complete Pack,19,4,15,0.21052631578947367,"['620', '300', '420', '280,360', '40', '60', '500', '130', '220', '70', '20', '30', '380,320', '10,80', '50']"
-Naughty-,667,Left 4 Dead Bundle,2,1,1,0.5,['500']
-Naughty-,668,Portal Bundle,2,1,1,0.5,['620']
-Naughty-,676,Counter-Strike Complete,3,2,1,0.6666666666666666,"['10,80']"
-Naughty-,682,Source Multiplayer Pack,3,1,2,0.3333333333333333,"['300', '320']"
-Naughty-,704,Borderlands Triple Pack,7,1,6,0.14285714285714285,"['8990', '261640', '65920', '40940', '8980', '50110']"
-PRoSlayeR-,1033,The Codemasters Complete Collection,56,1,55,0.017857142857142856,"['226580', '12710', '208500', '203680', '286570', '220811', '220801', '12790', '221167', '255692', '220804', '255220', '221164', '289021', '289022', '255690', '11450', '220809', '12810', '282092', '44360', '221161', '287260', '11560', '221165', '306670', '220802', '289023', '220805', '44310', '220813', '282090', '12750', '11590', '12770', '221166', '220806', '287340', '289024', '310560', '289025', '289020', '220812', '12830', '255691', '221160', '220803', '220807', '391040', '201700', '44340', '282091', '221162', '221168', '321040']"
-PRoSlayeR-,1085,Microblast Games Bundle,6,3,3,0.5,"['450470', '448070', '306160']"
-PRoSlayeR-,1128,Zonitron Productions Complete Pack,15,11,4,0.7333333333333333,"['462370', '460660', '516700', '505440']"
-PRoSlayeR-,1137,Crimson Duck Complete Pack,2,1,1,0.5,['501690']
-PRoSlayeR-,1144,Buka Post Apocalyptic Collection,5,1,4,0.2,"['286830', '285500', '285520', '289600']"
-PRoSlayeR-,1158,Back To Basics Epilepsy Bundle,2,1,1,0.5,['509110']
-PRoSlayeR-,1182,Platformer Bundle,9,3,6,0.3333333333333333,"['317250', '429700', '394540', '351150', '396360', '371670']"
-PRoSlayeR-,1188,The Indie Platformers Bundle,3,1,2,0.3333333333333333,"['351150', '317250']"
-PRoSlayeR-,1191,The orb Chambers Bundle,2,1,1,0.5,['501830']
-PRoSlayeR-,1217,Back To Basics Mixer Bundle 2,5,2,3,0.4,"['412600', '363490', '497050']"
-PRoSlayeR-,1231,Pan-Pan: Planetary Pack,4,1,3,0.25,"['508271', '471920', '508270']"
-PRoSlayeR-,1233,Flump Studios Complete Pack,5,2,3,0.4,"['354920', '326120', '407940']"
-PRoSlayeR-,1241,Back To Basics Mixer Bundle,8,5,3,0.625,"['388160', '449200', '403560']"
-PRoSlayeR-,1266,Alister Software bundle,2,1,1,0.5,['451880']
-PRoSlayeR-,1271,New World Collection,2,1,1,0.5,['447820']
-PRoSlayeR-,1367,Faton Bundle,4,1,3,0.25,"['491310', '457710', '491300']"
-PRoSlayeR-,1372,Puzzle Bundle,4,3,1,0.75,['340070']
-PRoSlayeR-,1419,DMC4SE Demon Hunter Bundle + DmC Complete Pack,10,1,9,0.1,"['359496', '359495', '359491', '223792', '359490', '223790', '223793', '329050', '359497']"
-PRoSlayeR-,1420,2016 Capcom Collector's Bundle,37,1,36,0.02702702702702703,"['235210', '234210', '381712', '353050', '21640', '221040', '450001', '339340', '381713', '45740', '233920', '223792', '45775', '45773', '236570', '232590', '45776', '390340', '353052', '353051', '234250', '234230', '223790', '233940', '233960', '450000', '45770', '232570', '381711', '232550', '353053', '45774', '226720', '381710', '232530', '223793']"
-PRoSlayeR-,1441,BITRAYS,2,1,1,0.5,['512450']
-PRoSlayeR-,145,Talisman - 3 Game Bundle,3,1,2,0.3333333333333333,"['247000', '358460']"
-PRoSlayeR-,227,The Big One,24,13,11,0.5416666666666666,"['317250', '429700', '463350', '394540', '434420', '351150', '396360', '461640', '380020', '340070', '371670']"
-PRoSlayeR-,230,The Deed Collection,2,1,1,0.5,['460960']
-PRoSlayeR-,244,Herrero Games,3,2,1,0.6666666666666666,['461760']
-PRoSlayeR-,261,Back To Basics Sci Fi Bundle,7,3,4,0.42857142857142855,"['485330', '493650', '363490', '466840']"
-PRoSlayeR-,272,Fatshark Bundle,10,1,9,0.1,"['453280', '235540', '42140', '42180', '437070', '373540', '204734', '42170,204731,204732', '336420']"
-PRoSlayeR-,279,Special Bundle,3,1,2,0.3333333333333333,"['461140', '508670']"
-PRoSlayeR-,284,Lucius Complete Set,3,1,2,0.3333333333333333,"['296830', '364230']"
-PRoSlayeR-,296,Doorways: All Chapters Collection,3,1,2,0.3333333333333333,"['248470', '311250']"
-PRoSlayeR-,301,Survivor Squad Complete,2,1,1,0.5,['331720']
-PRoSlayeR-,304,The Pixeljam Collection,9,1,8,0.1111111111111111,"['394220', '335170', '341120', '436470', '383140', '510800', '248330', '424950']"
-PRoSlayeR-,313,Developer Alliance Pack 2,4,1,3,0.25,"['317250', '371670', '380020']"
-PRoSlayeR-,339,Interstellar Bundle,4,3,1,0.75,['463350']
-PRoSlayeR-,356,Ocean Word Blast Bundle,2,1,1,0.5,['462400']
-PRoSlayeR-,361,FE Ultimate Bundle,10,4,6,0.4,"['301190', '453100', '340300', '340310', '456810', '294230']"
-PRoSlayeR-,364,Eidos Anthology,88,8,80,0.09090909090909091,"['216416', '225020', '35135', '28000', '265191', '208792', '208799', '224920', '208812', '35136', '208797', '8170', '208809', '8000', '216421', '8190', '216414', '216411', '242960', '238010', '211740', '208813', '203140', '208790', '208795', '216412', '208808', '208791', '35101', '208800', '35138', '28010', '224960', '208793', '216413', '216415', '208806', '216420', '6870', '265192', '208811', '35091', '35089', '28011', '318871', '208817', '208807', '35102', '289690', '208818', '6880', '318872', '258180', '35080', '216418', '208796', '28012', '211600', '208814', '6980', '6900', '239160', '6910', '35137', '224940', '208810', '224300', '247430', '6860', '216417', '225300', '216419', '35090', '208798', '35083', '259900', '265193', '8080', '318870', '6920']"
-PRoSlayeR-,365,Digital Homicide Super Bundle,21,14,7,0.6666666666666666,"['516230', '314700', '407740', '491250', '392870', '407730', '383030']"
-PRoSlayeR-,369,Platformer Bundle by New Reality Games,5,1,4,0.2,"['438010', '463220', '438030', '491650']"
-PRoSlayeR-,374,Super Mega Bundle by New Reality Games,9,1,8,0.1111111111111111,"['438010', '423710', '438030', '454890', '486150', '463220', '491650', '463210']"
-PRoSlayeR-,377,Digital Melody Bundle,4,1,3,0.25,"['438080', '490820', '439910']"
-PRoSlayeR-,384,Devolver Digital First-Person Shooter Bundle,3,1,2,0.3333333333333333,"['41070', '407810']"
-PRoSlayeR-,395,God Bundle,5,3,2,0.6,"['340070', '405610']"
-PRoSlayeR-,403,JRPG Love Happiness Bundle,6,3,3,0.5,"['463350', '434420', '461640']"
-PRoSlayeR-,406,Monster Mayhem Bundle,9,2,7,0.2222222222222222,"['377290', '463350', '405610', '434420', '461640', '380020', '340070']"
-PRoSlayeR-,413,Fun with Physics Bundle,5,3,2,0.6,"['396360', '371670']"
-PRoSlayeR-,417,Space Pilgrim Saga,4,1,3,0.25,"['439250', '446640', '431710']"
-PRoSlayeR-,436,Grab The Games Mixed Bundle,9,1,8,0.1111111111111111,"['460660', '481870', '431810', '462960', '349500', '333740', '338710', '460960']"
-PRoSlayeR-,448,tinyBuild Mega 2016 Bundle,5,2,3,0.4,"['394310', '356570', '403940']"
-PRoSlayeR-,480,Dancing Dragon RPG Complete,4,1,3,0.25,"['354730', '285420', '354740']"
-PRoSlayeR-,533,Rebellion Anthology,35,1,34,0.02857142857142857,"['397350', '63398', '3720', '305181', '305185', '305184', '210561', '301640', '247910', '305186', '3730', '227100', '63399', '7020', '305187', '254820', '305180', '3710', '254880', '312740', '222021', '326431', '254840', '238090', '404040', '312690', '254920', '326430', '254860', '305183', '305182', '312680', '3700', '281940']"
-PRoSlayeR-,534,Lonely Troops Collection,7,1,6,0.14285714285714285,"['259550', '485080', '346560', '471170', '462730', '436140']"
-PRoSlayeR-,536,"Borderlands ""Take Over Your Life Bundle""",8,1,7,0.125,"['8990', '261640', '65920', '40940', '8980', '330830', '50110']"
-PRoSlayeR-,539,Pilgrim Adventures Complete,6,2,4,0.3333333333333333,"['439250', '446640', '431710', '460960']"
-PRoSlayeR-,542,Meridian4 Action Bundle,5,1,4,0.2,"['371510', '2540', '11340', '46520']"
-PRoSlayeR-,543,Meridian4 Arcade Bundle,5,1,4,0.2,"['321920', '345130', '11330', '335080']"
-PRoSlayeR-,552,Perfect Angle bundle,2,1,1,0.5,['487620']
-PRoSlayeR-,560,Awesome Games Bundle,3,2,1,0.6666666666666666,['257990']
-PRoSlayeR-,569,Adam DeLease Bundle,2,1,1,0.5,['473450']
-PRoSlayeR-,594,Meridian4 Publisher Bundle,28,3,25,0.10714285714285714,"['223313', '11340', '352520', '11240', '11330', '2540', '223314', '223320', '345130', '11370', '223316', '223319', '312960', '46520', '335080', '371510', '223315', '223321', '298140', '321920', '223317', '46410', '223318', '355590', '19200']"
-PRoSlayeR-,624,Killing Floor 1 Complete Your Set!,22,1,21,0.045454545454545456,"['35425', '35417', '210934', '210932', '210937', '210943', '1256', '258751', '309990', '1257', '210944', '210936', '258752', '210933', '35419', '210945', '210938', '309991', '210931', '258750', '35429']"
-PRoSlayeR-,627,Tripwire Complete Bundle,27,1,26,0.037037037037037035,"['35425', '35417', '35460', '35480', '210934', '210932', '210937', '232090', '210943', '1256', '258751', '309990', '1257', '234510', '210944', '210936', '258752', '210933', '1200', '35419', '210945', '210938', '309991', '210931', '258750', '35429']"
-PRoSlayeR-,653,JMJ Films + Games Bundle,6,1,5,0.16666666666666666,"['394920', '382630', '382670', '41070', '371270']"
-PRoSlayeR-,665,Valve Complete Pack,19,3,16,0.15789473684210525,"['300', '420', '240', '280,360', '400', '40', '60', '500', '130', '220', '70', '20', '30', '380,320', '10,80', '50']"
-PRoSlayeR-,667,Left 4 Dead Bundle,2,1,1,0.5,['500']
-PRoSlayeR-,668,Portal Bundle,2,1,1,0.5,['400']
-PRoSlayeR-,676,Counter-Strike Complete,3,1,2,0.3333333333333333,"['240', '10,80']"
-PRoSlayeR-,695,The Complete GRID Bundle,23,1,22,0.043478260869565216,"['255692', '221167', '289021', '255220', '221164', '289022', '255690', '282092', '221161', '221165', '289023', '282090', '12750', '221166', '289024', '289025', '255691', '221160', '282091', '221162', '221168', '289020']"
-PRoSlayeR-,704,Borderlands Triple Pack,7,1,6,0.14285714285714285,"['8990', '261640', '65920', '40940', '8980', '50110']"
-PRoSlayeR-,727,Merge Games Mega Bundle,33,1,32,0.030303030303030304,"['307760', '299250', '275080', '6800', '324760', '352950', '277450', '277460', '405720', '315540', '6810', '362830', '403980', '407830', '33650', '277520', '331610', '381120', '390870', '277470', '6830', '410440', '277490', '277500', '306680', '315550', '342300', '6840', '200130', '373360', '383750', '411590']"
-PRoSlayeR-,747,Night Bundle,3,1,2,0.3333333333333333,"['424830', '358880']"
-PRoSlayeR-,754,The Sparkle Bundle,3,1,2,0.3333333333333333,"['253650', '448000']"
-PRoSlayeR-,757,Pixel Puzzles Complete Pack,7,2,5,0.2857142857142857,"['344230', '504880', '355920', '464730', '350810']"
-PRoSlayeR-,781,Sometimes You Complete Bundle,32,1,31,0.03125,"['454690', '490980', '496680', '511240', '403550', '517560', '434400', '448470', '375010', '453850', '357900', '415960', '434210', '524360', '464960', '423240', '426120', '511301', '463100', '511300', '463110', '495780', '463710', '448760', '449400', '468040', '507380', '507390', '461890', '485390', '461880']"
-PRoSlayeR-,869,SpeedRunners Deluxe Pack,3,1,2,0.3333333333333333,"['317480', '317490']"
-PRoSlayeR-,877,Lilly and Sasha Bundle,3,1,2,0.3333333333333333,"['370040', '383520']"
-PRoSlayeR-,955,Storm Sharks,3,1,2,0.3333333333333333,"['466420', '423840']"
-PRoSlayeR-,957,Endless Loop Collection,4,1,3,0.25,"['331720', '399670', '454060']"
-SEVEN-,1011,Two Tribes Complete Pack!,4,1,3,0.25,"['38720', '38740', '201420']"
-SEVEN-,1033,The Codemasters Complete Collection,56,2,54,0.03571428571428571,"['226580', '12710', '208500', '203680', '286570', '220811', '220801', '12790', '221167', '255692', '220804', '255220', '221164', '289021', '289022', '255690', '11450', '220809', '12810', '282092', '44360', '221161', '287260', '11560', '221165', '306670', '220802', '289023', '220805', '44310', '220813', '282090', '12750', '11590', '12770', '221166', '220806', '287340', '289024', '310560', '289025', '289020', '220812', '12830', '255691', '221160', '220803', '220807', '391040', '44340', '282091', '221162', '221168', '321040']"
-SEVEN-,1085,Microblast Games Bundle,6,1,5,0.16666666666666666,"['450470', '448070', '303390', '293180', '306160']"
-SEVEN-,1104,MX vs. ATV Collection,36,1,35,0.027777777777777776,"['429903', '421166', '430318', '429710', '430310', '430311', '430313', '420890', '430315', '421164', '429900', '430319', '421163', '429901', '430322', '421161', '359220', '430321', '430316', '429711', '421160', '429905', '430320', '430312', '429890', '421165', '429908', '429904', '430314', '430317', '421162', '429906', '429907', '429902', '282050']"
-SEVEN-,1107,PopCap Power Pack,23,1,22,0.043478260869565216,"['3540', '3400', '3350', '78000', '3450', '3410', '3340', '3480', '3380', '3560', '3360', '3390', '3580', '3310', '3620', '3460', '3420', '3330', '3320', '3300', '3440', '3430']"
-SEVEN-,1114,Dead Rising Triple Pack,3,2,1,0.6666666666666666,['427190']
-SEVEN-,1128,Zonitron Productions Complete Pack,15,4,11,0.26666666666666666,"['462370', '460660', '416270', '432150', '447880', '331710', '505440', '431270', '397620', '395980', '368900']"
-SEVEN-,1182,Platformer Bundle,9,2,7,0.2222222222222222,"['104200', '429700', '317250', '394540', '351150', '396360', '371670']"
