item_idx,item_id,num_owners,popularity_rank,popularity_score
719,211600,2533,2392,0.05109842448205604
720,211670,19,357,0.0003832886163280951
721,21170,845,10956,0.01704625688406528
722,211740,1487,1442,0.02999737749894091
723,211780,101,2102,0.0020374815920598736
724,211800,121,3526,0.0024409432934578684
725,211820,9684,3544,0.19535615581690907
726,211880,141,3540,0.0028444049948558635
727,211900,95,3533,0.0019164430816404753
728,211970,55,3518,0.0011095196788444856
729,212010,658,10679,0.01327388997599403
730,212030,486,2069,0.009804119343971273
731,212050,119,2682,0.002400597123318069
732,212070,3835,6318,0.0773637812430655
733,212110,166,3660,0.003348732121603357
734,212160,3238,1372,0.06532044945633536
735,212180,2045,673,0.04125395896794497
736,212200,1182,3063,0.02384458655262149
737,212220,203,10934,0.004095136269189647
738,212240,139,361,0.002804058824716064
739,212370,205,10932,0.004135482439329446
740,212390,663,1063,0.013374755401343528
741,212410,118,829,0.0023804240382481693
742,212480,2790,5170,0.056282907345020276
743,212500,3764,3993,0.07593149220310262
744,212580,277,2440,0.005587944564362228
745,212630,911,8185,0.01837768049867866
746,212680,9880,1571,0.19931008049060944
747,212700,245,722,0.004942405842125437
748,212780,101,1282,0.0020374815920598736
749,212800,3961,5297,0.07990558996187287
750,212910,7524,3148,0.15178229206592564
751,2130,1058,2688,0.021343124003953926
752,21300,41,10741,0.0008270964878658893
753,213030,851,638,0.01716729539448468
754,213120,595,625,0.012002985616590345
755,213330,906,16,0.018276815073329164
756,213350,23,1050,0.000463980956607694
757,213570,66,1168,0.0013314236146133827
758,213610,1066,1260,0.021504508684513122
759,213650,1785,774,0.03600895684977103
760,213670,4217,1890,0.0850698997397672
761,213850,1565,5903,0.03157087813439309
762,21400,110,2056,0.0022190393576889712
763,214100,114,1061,0.0022997316979685703
764,214130,49,1570,0.0009884811684250873
765,214150,251,2860,0.005063444352544835
766,214170,731,4623,0.01474652518609671
767,214190,1183,4292,0.023864759637691392
768,214210,3,927,6.051925520969922e-05
769,214230,100,295,0.002017308506989974
770,214250,733,898,0.014786871356236509
771,214270,23,491,0.000463980956607694
772,214310,57,1797,0.0011498658489842851
773,214320,185,4071,0.003732020737931452
774,214340,1461,611,0.02947287728712352
775,214360,1369,10955,0.027616953460692744
776,214400,4,5810,8.069234027959896e-05
777,214420,5071,1342,0.10229771438946159
778,214490,2191,3549,0.04419922938815033
779,214510,1150,1615,0.023199047830384702
780,214550,1773,41,0.03576687982893224
781,214560,5184,4044,0.10457727300236025
782,214570,161,10670,0.0032478666962538582
783,214590,394,3494,0.007948195517540498
784,214610,302,5496,0.006092271691109721
785,214630,284,1639,0.005729156159851526
786,214640,284,10904,0.005729156159851526
787,214700,414,1017,0.008351657218938493
788,214730,108,173,0.0021786931875491717
789,214770,2250,3418,0.04538944140727441
790,214790,1717,449,0.03463718706501785
791,214830,1630,6887,0.032882128663936576
792,214850,425,3231,0.00857356115470739
793,214870,1228,1702,0.02477254846583688
794,214910,278,3581,0.005608117649432128
795,214950,3706,10732,0.07476145326904844
796,214970,1360,237,0.027435395695063647
797,21500,7,1569,0.00014121159548929817
798,215060,62,903,0.001250731274333784
799,215080,2534,9710,0.05111859756712594
800,215100,870,1121,0.017550584010812775
801,215120,397,2067,0.008008714772750197
802,215160,376,2472,0.007585079986282302
803,215280,979,5992,0.019749450283431846
804,215374,118,172,0.0023804240382481693
805,215390,9,1262,0.00018155776562909766
806,215450,84,1101,0.0016945391458715782
807,215470,2511,4308,0.05065461661051825
808,215510,1585,775,0.03197433983579109
809,215530,1863,122,0.037582457485223215
810,215550,12,1248,0.00024207702083879688
811,215630,213,3419,0.004296867119888644
812,215670,1005,4001,0.02027395049524924
813,215690,866,921,0.017469891670533175
814,215710,343,10878,0.006919368178975611
815,215770,97,796,0.0019567892517802746
816,215790,389,1142,0.007847330092191
817,215870,395,8024,0.007968368602610397
818,215930,326,1529,0.0065764257327873155
819,21600,81,1865,0.001634019890661879
820,216090,110,4021,0.0022190393576889712
821,21610,9,464,0.00018155776562909766
822,216110,260,1116,0.005245002118173932
823,216130,77,6191,0.0015533275503822799
824,216150,3976,6201,0.08020818623792136
825,216210,13,662,0.00026225010590869664
826,216250,5520,1734,0.11135542958584656
827,216260,151,2469,0.0030461358455548607
828,216290,143,381,0.0028847511649956626
829,216370,1501,1645,0.03027980068991951
830,216390,187,2734,0.0037723669080712515
831,21640,98,1070,0.0019769623368501746
832,216570,1,6833,2.017308506989974e-05
833,21660,332,978,0.006697464243206714
834,216610,5,10969,0.0001008654253494987
835,216670,43,7872,0.0008674426580056888
836,21670,373,2339,0.007524560731072603
837,21680,975,1182,0.019668757943152246
838,216890,668,1301,0.013475620826693025
839,21690,1713,3773,0.034556494724738256
840,216910,412,1123,0.008311311048798693
841,216930,2,150,4.034617013979948e-05
842,217060,779,10040,0.015714833269451896
843,217080,94,241,0.0018962699965705755
844,217100,219,1810,0.004417905630308043
845,217120,2,964,4.034617013979948e-05
846,217140,911,7637,0.01837768049867866
847,217200,1747,1169,0.03524237961711484
848,217270,102,517,0.0020576546771297736
849,217290,47,1231,0.0009481349982852878
850,21730,10,10599,0.0002017308506989974
851,217490,321,2117,0.0064755603074378165
852,21750,5,4727,0.0001008654253494987
853,21760,271,1993,0.005466906053942829
854,217690,602,3415,0.012144197212079643
855,217750,664,3185,0.013394928486413427
856,217790,199,1352,0.004014443928910048
857,21780,75,7225,0.0015129813802424806
858,217860,104,1227,0.002098000847269573
859,217920,344,421,0.006939541264045511
860,217980,44,2283,0.0008876157430755886
861,21800,180,506,0.003631155312581953
862,218020,139,6819,0.002804058824716064
863,218040,135,1164,0.002723366484436465
864,218060,1987,2610,0.04008392003389078
865,218090,201,641,0.004054790099049847
866,218130,2747,918,0.05541546468701458
867,218170,609,10694,0.012285408807568942
868,218210,123,3963,0.002481289463597668
869,218230,20726,10819,0.41810736115874203
870,218310,702,2224,0.014161505719069618
871,218330,951,10734,0.019184603901474653
872,218410,357,1852,0.007201791369954207
873,218450,277,1131,0.005587944564362228
874,218461,4,6826,8.069234027959896e-05
875,218470,1006,10735,0.020294123580319137
876,218510,522,4582,0.010530350406487664
877,218620,23729,4733,0.47868713562365095
878,218640,1759,10862,0.03548445663795364
879,218660,167,10868,0.0033689052066732564
880,218680,6508,1221,0.1312864376349075
881,218700,53,793,0.001069173508704686
882,218740,1972,613,0.03978132375784229
883,218820,904,30,0.018236468903189366
884,218860,4,1798,8.069234027959896e-05
885,218980,62,10971,0.001250731274333784
886,21900,210,655,0.004236347864678945
887,219070,106,590,0.002138347017409372
888,21910,271,1795,0.005466906053942829
889,219150,8135,10777,0.16410804704363438
890,219190,368,1307,0.007423695305723104
891,21920,3,1908,6.051925520969922e-05
892,219200,358,1646,0.007221964455024107
893,219340,515,8821,0.010389138810998367
894,21950,2,2338,4.034617013979948e-05
895,219540,15079,1676,0.3041899497690182
896,219600,338,1187,0.006818502753626112
897,219640,15930,4788,0.32135724516350284
898,219680,1431,151,0.028867684735026527
899,21970,757,1377,0.015271025397914103
900,219700,366,1796,0.007383349135583305
901,219740,12653,3594,0.2552500453894414
902,219760,627,983,0.012648524338827136
903,219780,1376,10914,0.027758165056182043
904,21980,421,396,0.00849286881442779
905,219800,30,406,0.0006051925520969922
906,219830,1606,1339,0.03239797462225898
907,219870,480,7106,0.009683080833551875
908,219890,3417,1085,0.06893143168384741
909,21990,2,767,4.034617013979948e-05
910,219910,501,736,0.01010671562001977
911,219950,763,2374,0.015392063908333501
912,219990,834,914,0.016824352948296383
913,220,18307,1269,0.36930866837465454
914,2200,1178,1233,0.023763894212341895
915,22000,2621,1185,0.05287365596820722
916,220050,459,6780,0.00925944604708398
917,220090,357,10948,0.007201791369954207
918,220160,1246,1167,0.025135663997095076
919,220200,5485,5353,0.11064937160840008
920,220240,8490,6491,0.17126949224344878
921,220260,1362,7017,0.027475741865203445
922,220420,6,7547,0.00012103851041939844
923,220440,1872,2218,0.037764015250852316
924,220460,511,1995,0.010308446470718767
925,220660,444,2571,0.008956849771035485
926,220680,1,10644,2.017308506989974e-05
927,220700,1444,10898,0.029129934840935224
928,220740,600,10749,0.012103851041939844
929,220780,3520,3219,0.07100925944604708
930,220820,507,1066,0.010227754130439169
931,220823,177,3267,0.003570636057372254
932,220824,121,9529,0.0024409432934578684
933,220860,2613,779,0.05271227128764802
934,220900,508,7712,0.010247927215509068
935,220960,3,3712,6.051925520969922e-05
936,220980,1,5283,2.017308506989974e-05
937,2210,767,3608,0.0154727562486131
938,22100,2844,62,0.05737225393879486
939,221020,761,242,0.015351717738193701
940,221040,1633,3918,0.03294264791914628
941,221080,605,1656,0.012204716467289342
942,221100,10923,1680,0.22035060821851485
943,221180,659,3956,0.013294063061063928
944,22120,845,10647,0.01704625688406528
945,221200,171,60,0.0034495975469528554
946,221220,110,1871,0.0022190393576889712
947,221260,3410,1873,0.06879022008835811
948,22130,143,10710,0.0028847511649956626
949,221300,95,1489,0.0019164430816404753
950,221340,108,971,0.0021786931875491717
951,221360,195,1616,0.003933751588630449
952,221380,8994,157,0.18143672711867825
953,22140,845,1956,0.01704625688406528
954,221430,32,2130,0.0006455387222367917
955,221540,326,3794,0.0065764257327873155
956,221560,68,2280,0.0013717697847531823
957,221640,4799,2882,0.09681063525044885
958,221680,631,609,0.012729216679106736
959,221790,248,5102,0.005002925097335136
960,22180,949,5285,0.01914425773133485
961,221810,536,7198,0.01081277359746626
962,221830,166,10623,0.003348732121603357
963,221910,6881,3234,0.1388109983659801
964,22200,1290,2932,0.026023279740170664
965,222140,490,1401,0.009884811684250873
966,222160,97,7560,0.0019567892517802746
967,222180,25,5282,0.0005043271267474935
968,22230,1840,10792,0.037118476528615524
969,222420,179,86,0.0036109822275120535
970,222440,173,5212,0.003489943717092655
971,222480,1124,2460,0.022674547618567308
972,222500,15,2890,0.0003025962760484961
973,222520,765,3343,0.015432410078473301
974,222640,87,1348,0.0017550584010812774
975,222660,306,10581,0.00617296403138932
976,222710,163,5279,0.0032882128663936578
977,222730,2929,7079,0.05908696616973634
978,222750,1324,8855,0.026709164632547255
979,222820,27,5280,0.0005446732968872929
980,222880,11368,5281,0.22932763107462023
981,222900,13422,352,0.2707631478081943
982,222940,910,1823,0.018357507413608764
983,222980,1194,1387,0.02408666357346029
984,22300,2933,1731,0.05916765851001594
985,223000,64,758,0.0012910774444735834
986,22310,386,6009,0.007786810836981299
987,223100,137,3010,0.0027637126545762645
988,223140,1,10886,2.017308506989974e-05
989,22320,2921,2272,0.05892558148917714
990,223220,1583,1237,0.031933993665651285
991,223280,21,10866,0.00042363478646789454
992,22330,4451,1068,0.08979040164612374
993,223330,8,10865,0.00016138468055919793
994,223390,1864,1203,0.037602630570293116
995,22340,598,751,0.012063504871800045
996,223410,54,1076,0.0010893465937745859
997,223430,357,9636,0.007201791369954207
998,223450,106,677,0.002138347017409372
999,223470,5869,1089,0.11839583627524157
1000,223490,49,10019,0.0009884811684250873
1001,22350,1595,5278,0.03217607068649009
1002,223510,360,1084,0.007262310625163906
1003,223530,37044,5671,0.747291763329366
1004,223630,552,4955,0.011135542958584656
1005,223650,986,1915,0.019890661878921145
1006,223670,286,2947,0.005769502329991325
1007,22370,6636,670,0.13386859252385466
1008,223710,7010,1095,0.14141332633999718
1009,223730,251,223,0.005063444352544835
1010,223750,3169,128,0.06392850658651228
1011,22380,13131,1883,0.2648927800528535
1012,223810,279,10930,0.005628290734502027
1013,223830,562,4539,0.011337273809283654
1014,223850,862,5172,0.017389199330253576
1015,223870,279,335,0.005628290734502027
1016,224040,38,504,0.0007665772326561902
1017,224060,1392,8139,0.02808093441730044
1018,224220,852,1198,0.017187468479554577
1019,224260,15979,5895,0.32234572633192793
1020,224300,647,1905,0.013051986040225132
1021,224320,226,383,0.0045591172257973414
1022,224340,22,1847,0.0004438078715377943
1023,224360,9,4639,0.00018155776562909766
1024,224380,33,10692,0.0006657118073066914
1025,224420,2566,1362,0.05176413628936273
1026,224440,248,1055,0.005002925097335136
1027,224460,485,1196,0.009783946258901374
1028,224480,2315,3542,0.0467006919368179
1029,22450,370,599,0.007464041475862904
1030,224500,809,1092,0.01632002582154889
1031,224540,9051,1349,0.18258659296766255
1032,224580,9805,1273,0.19779709911036694
1033,224600,7803,1772,0.15741058280042766
1034,224700,41,875,0.0008270964878658893
1035,224740,47,4297,0.0009481349982852878
1036,224760,4910,812,0.09904984769320772
1037,224820,417,1392,0.008412176474148192
1038,224860,886,1495,0.017873353371931168
1039,22490,112,1429,0.0022593855278287707
1040,224900,309,4265,0.006233483286599019
1041,224920,658,1502,0.01327388997599403
1042,224940,640,652,0.012910774444735833
1043,224960,2073,2103,0.04181880534990216
1044,224980,1581,7674,0.03189364749551149
1045,22500,41,2904,0.0008270964878658893
1046,225000,1569,3157,0.031651570474672694
1047,225020,1585,1439,0.03197433983579109
1048,225080,2606,1909,0.05257105969215872
1049,225140,2208,8979,0.044542171834338624
1050,225160,1466,1005,0.029573742712473018
1051,225180,61,2240,0.0012305581892638842
1052,225200,181,2879,0.003651328397651853
1053,225220,87,1200,0.0017550584010812774
1054,225260,3788,1966,0.07641564624478021
1055,225280,1024,10872,0.020657239111577335
1056,225300,2028,1236,0.040911016521756674
1057,225320,2044,803,0.04123378588287507
1058,225360,248,2764,0.005002925097335136
1059,225420,2441,837,0.049242500655625264
1060,225540,2185,6967,0.04407819087773093
1061,225600,1457,3170,0.02939218494684392
1062,225640,2282,10720,0.046034980129511203
1063,225760,1501,2950,0.03027980068991951
1064,225840,3755,3285,0.07574993443747352
1065,22600,2317,1568,0.0467410381069577
1066,22610,1157,1304,0.023340259425873998
1067,226100,141,263,0.0028444049948558635
1068,226120,1061,624,0.021403643259163625
1069,226320,6873,7794,0.13864961368542092
1070,22650,1324,2728,0.026709164632547255
1071,226560,121,1503,0.0024409432934578684
1072,226580,139,2158,0.002804058824716064
1073,226620,236,9239,0.004760848076496339
1074,22670,857,2183,0.017288333904904078
1075,226700,4484,10727,0.09045611345343044
1076,226720,1057,10567,0.021322950918884025
1077,226740,433,5869,0.008734945835266588
1078,226760,15,1715,0.0003025962760484961
1079,226780,33,6627,0.0006657118073066914
1080,226820,11,871,0.00022190393576889715
1081,226840,681,243,0.013737870932601723
1082,226860,352,515,0.007100925944604709
1083,226960,234,10661,0.0047205019063565395
1084,226980,1047,960,0.021121220068185027
1085,2270,1184,6001,0.023884932722761293
1086,227000,219,2822,0.004417905630308043
1087,227020,87,3926,0.0017550584010812774
1088,227060,124,448,0.002501462548667568
1089,227080,1053,1326,0.021242258578604425
1090,227100,2361,1971,0.04762865385003329
1091,227160,439,239,0.008855984345685986
1092,227180,1015,3328,0.020475681345948234
1093,227200,524,296,0.010570696576627464
1094,227220,618,10941,0.012466966573198039
1095,227240,1042,125,0.02102035464283553
1096,227260,295,2572,0.005951060095620423
1097,227280,735,2326,0.014827217526376309
1098,227300,4912,1337,0.09909019386334753
1099,227320,346,3320,0.00697988743418531
1100,227380,103,432,0.002077827762199673
1101,227480,1369,1289,0.027616953460692744
1102,227560,338,3593,0.006818502753626112
1103,227580,476,2595,0.009602388493272275
1104,227600,223,6994,0.004498597970587642
1105,227680,1560,4935,0.03147001270904359
1106,227700,7302,7010,0.1473038671804079
1107,227720,285,297,0.005749329244921426
1108,227760,166,3616,0.003348732121603357
1109,227780,1948,292,0.03929716971616469
1110,227800,102,3058,0.0020576546771297736
